datetime,open,high,low,close,volume
2022-09-22 23:30:00,142.309,142.362,142.273,142.3,1265.0
2022-09-22 23:45:00,142.299,142.361,142.282,142.346,821.0
2022-09-23 00:00:00,142.346,142.395,142.34,142.346,583.0
2022-09-23 00:15:00,142.347,142.43,142.321,142.351,301.0
2022-09-23 00:30:00,142.351,142.385,142.309,142.343,497.0
2022-09-23 00:45:00,142.341,142.407,142.327,142.406,634.0
2022-09-23 01:00:00,142.341,142.347,142.261,142.289,48.0
2022-09-23 01:15:00,142.309,142.357,142.291,142.355,146.0
2022-09-23 01:30:00,142.355,142.438,142.338,142.371,332.0
2022-09-23 01:45:00,142.378,142.433,142.312,142.321,1546.0
2022-09-23 02:00:00,142.316,142.587,142.31,142.548,337.0
2022-09-23 02:15:00,142.549,142.559,142.308,142.467,607.0
2022-09-23 02:30:00,142.467,142.491,142.38,142.442,368.0
2022-09-23 02:45:00,142.443,142.47,142.38,142.43,405.0
2022-09-23 03:00:00,142.43,142.499,142.31,142.337,478.0
2022-09-23 03:15:00,142.336,142.415,142.294,142.297,438.0
2022-09-23 03:30:00,142.295,142.41,142.282,142.357,280.0
2022-09-23 03:45:00,142.357,142.389,142.243,142.27,397.0
2022-09-23 04:00:00,142.268,142.312,142.17,142.302,817.0
2022-09-23 04:15:00,142.295,142.442,142.293,142.338,654.0
2022-09-23 04:30:00,142.331,142.362,142.194,142.227,523.0
2022-09-23 04:45:00,142.226,142.271,142.053,142.109,889.0
2022-09-23 05:00:00,142.105,142.161,141.82,141.856,1017.0
2022-09-23 05:15:00,141.857,141.933,141.761,141.894,1092.0
2022-09-23 05:30:00,141.892,142.072,141.884,142.042,867.0
2022-09-23 05:45:00,142.044,142.186,142.038,142.112,888.0
2022-09-23 06:00:00,142.116,142.163,142.083,142.093,610.0
2022-09-23 06:15:00,142.09,142.177,142.055,142.068,614.0
2022-09-23 06:30:00,142.068,142.072,141.958,142.039,819.0
2022-09-23 06:45:00,142.039,142.084,142.006,142.012,480.0
2022-09-23 07:00:00,142.012,142.069,141.91,141.934,614.0
2022-09-23 07:15:00,141.943,142.083,141.899,142.08,629.0
2022-09-23 07:30:00,142.083,142.184,142.063,142.128,533.0
2022-09-23 07:45:00,142.124,142.251,142.122,142.213,591.0
2022-09-23 08:00:00,142.212,142.298,142.205,142.251,720.0
2022-09-23 08:15:00,142.252,142.324,142.201,142.216,501.0
2022-09-23 08:30:00,142.218,142.266,142.16,142.191,473.0
2022-09-23 08:45:00,142.187,142.305,142.17,142.293,479.0
2022-09-23 09:00:00,142.294,142.303,142.199,142.27,489.0
2022-09-23 09:15:00,142.262,142.282,142.201,142.23,413.0
2022-09-23 09:30:00,142.232,142.266,142.158,142.191,597.0
2022-09-23 09:45:00,142.193,142.22,142.119,142.14,924.0
2022-09-23 10:00:00,142.142,142.222,142.09,142.219,2244.0
2022-09-23 10:15:00,142.22,142.28,142.083,142.121,2201.0
2022-09-23 10:30:00,142.119,142.329,142.119,142.253,2505.0
2022-09-23 10:45:00,142.253,142.316,142.212,142.225,2535.0
2022-09-23 11:00:00,142.231,142.457,142.173,142.261,3979.0
2022-09-23 11:15:00,142.26,142.327,142.155,142.197,2811.0
2022-09-23 11:30:00,142.197,142.288,142.094,142.262,2942.0
2022-09-23 11:45:00,142.255,142.341,142.215,142.274,1913.0
2022-09-23 12:00:00,142.274,142.479,142.248,142.434,2007.0
2022-09-23 12:15:00,142.434,142.492,142.362,142.418,1908.0
2022-09-23 12:30:00,142.423,142.544,142.375,142.479,1882.0
2022-09-23 12:45:00,142.48,142.895,142.474,142.866,2985.0
2022-09-23 13:00:00,142.866,142.948,142.796,142.864,3204.0
2022-09-23 13:15:00,142.864,142.949,142.84,142.892,2571.0
2022-09-23 13:30:00,142.892,143.18,142.859,143.139,3130.0
2022-09-23 13:45:00,143.141,143.263,142.274,142.564,4028.0
2022-09-23 14:00:00,142.564,142.852,142.564,142.78,3373.0
2022-09-23 14:15:00,142.783,142.978,142.649,142.932,3300.0
2022-09-23 14:30:00,142.934,143.005,142.828,142.943,3293.0
2022-09-23 14:45:00,142.942,143.17,142.907,143.168,3063.0
2022-09-23 15:00:00,143.166,143.168,142.366,142.955,3980.0
2022-09-23 15:15:00,142.955,143.035,142.717,142.809,4154.0
2022-09-23 15:30:00,142.81,142.895,142.788,142.863,3460.0
2022-09-23 15:45:00,142.863,142.87,142.763,142.794,3598.0
2022-09-23 16:00:00,142.793,142.967,142.669,142.945,4037.0
2022-09-23 16:15:00,142.945,142.967,142.807,142.898,3393.0
2022-09-23 16:30:00,142.897,142.999,142.87,142.899,3154.0
2022-09-23 16:45:00,142.904,142.988,142.85,142.947,2634.0
2022-09-23 17:00:00,142.944,142.944,142.728,142.764,3150.0
2022-09-23 17:15:00,142.765,142.936,142.748,142.882,3041.0
2022-09-23 17:30:00,142.88,142.932,142.777,142.912,3544.0
2022-09-23 17:45:00,142.948,143.27,142.898,143.094,4333.0
2022-09-23 18:00:00,143.094,143.165,143.042,143.093,3561.0
2022-09-23 18:15:00,143.092,143.168,143.06,143.068,3182.0
2022-09-23 18:30:00,143.073,143.16,143.045,143.132,3114.0
2022-09-23 18:45:00,143.132,143.303,143.078,143.274,3421.0
2022-09-23 19:00:00,143.274,143.329,143.126,143.28,2347.0
2022-09-23 19:15:00,143.282,143.283,143.172,143.225,1928.0
2022-09-23 19:30:00,143.224,143.242,143.133,143.235,1647.0
2022-09-23 19:45:00,143.235,143.247,143.123,143.178,1436.0
2022-09-23 20:00:00,143.179,143.218,143.117,143.129,1435.0
2022-09-23 20:15:00,143.13,143.218,143.086,143.209,883.0
2022-09-23 20:30:00,143.209,143.293,143.172,143.172,1077.0
2022-09-23 20:45:00,143.173,143.196,143.094,143.185,1084.0
2022-09-23 21:00:00,143.19,143.238,143.122,143.22,1079.0
2022-09-23 21:15:00,143.22,143.261,143.184,143.259,518.0
2022-09-23 21:30:00,143.259,143.356,143.211,143.322,904.0
2022-09-23 21:45:00,143.322,143.385,143.295,143.373,1041.0
2022-09-23 22:00:00,143.373,143.457,143.327,143.342,944.0
2022-09-23 22:15:00,143.342,143.367,143.3,143.315,860.0
2022-09-23 22:30:00,143.315,143.433,143.299,143.378,1346.0
2022-09-23 22:45:00,143.383,143.432,143.292,143.367,1026.0
2022-09-23 23:00:00,143.367,143.369,143.292,143.333,1375.0
2022-09-23 23:15:00,143.333,143.37,143.248,143.249,919.0
2022-09-23 23:30:00,143.249,143.332,143.249,143.276,1921.0
2022-09-23 23:45:00,143.275,143.337,143.259,143.29,2266.0
2022-09-24 00:00:00,143.29,143.337,143.271,143.33,2272.0
2022-09-24 00:15:00,143.333,143.344,143.295,143.324,1293.0
2022-09-24 00:30:00,143.323,143.341,143.295,143.321,446.0
2022-09-24 00:45:00,143.32,143.339,143.288,143.332,181.0
2022-09-26 01:00:00,143.633,143.662,143.605,143.605,35.0
2022-09-26 01:15:00,143.608,143.617,143.553,143.553,65.0
2022-09-26 01:30:00,143.553,143.561,143.516,143.516,77.0
2022-09-26 01:45:00,143.516,143.531,143.444,143.478,145.0
2022-09-26 02:00:00,143.478,143.478,143.209,143.355,829.0
2022-09-26 02:15:00,143.354,143.384,143.263,143.326,1410.0
2022-09-26 02:30:00,143.331,143.417,143.316,143.407,1101.0
2022-09-26 02:45:00,143.407,143.483,143.338,143.483,811.0
2022-09-26 03:00:00,143.483,143.526,143.395,143.433,1520.0
2022-09-26 03:15:00,143.435,143.467,143.404,143.458,1471.0
2022-09-26 03:30:00,143.458,143.517,143.394,143.494,1602.0
2022-09-26 03:45:00,143.494,143.572,143.451,143.526,1210.0
2022-09-26 04:00:00,143.522,143.607,143.416,143.562,1436.0
2022-09-26 04:15:00,143.562,143.656,143.529,143.58,974.0
2022-09-26 04:30:00,143.573,143.753,143.554,143.737,871.0
2022-09-26 04:45:00,143.738,144.08,143.698,143.799,2463.0
2022-09-26 05:00:00,143.8,144.004,143.666,143.812,2965.0
2022-09-26 05:15:00,143.814,143.883,143.73,143.847,1815.0
2022-09-26 05:30:00,143.848,143.906,143.763,143.802,1345.0
2022-09-26 05:45:00,143.802,143.817,143.705,143.771,873.0
2022-09-26 06:00:00,143.757,143.856,143.675,143.766,926.0
2022-09-26 06:15:00,143.766,143.854,143.723,143.788,900.0
2022-09-26 06:30:00,143.78,143.83,143.766,143.795,547.0
2022-09-26 06:45:00,143.795,144.007,143.795,143.958,812.0
2022-09-26 07:00:00,143.96,144.039,143.929,143.955,712.0
2022-09-26 07:15:00,143.955,144.134,143.919,144.085,735.0
2022-09-26 07:30:00,144.087,144.159,143.979,143.997,1001.0
2022-09-26 07:45:00,144.002,144.018,143.898,143.958,798.0
2022-09-26 08:00:00,143.958,144.057,143.941,144.048,875.0
2022-09-26 08:15:00,144.05,144.117,144.026,144.084,823.0
2022-09-26 08:30:00,144.082,144.111,144.025,144.026,696.0
2022-09-26 08:45:00,144.026,144.198,144.024,144.162,684.0
2022-09-26 09:00:00,144.162,144.181,144.087,144.139,1100.0
2022-09-26 09:15:00,144.14,144.239,144.139,144.225,765.0
2022-09-26 09:30:00,144.225,144.26,144.061,144.069,889.0
2022-09-26 09:45:00,144.069,144.078,143.518,143.831,2477.0
2022-09-26 10:00:00,143.831,143.935,143.674,143.882,3820.0
2022-09-26 10:15:00,143.874,143.909,143.762,143.877,3475.0
2022-09-26 10:30:00,143.878,144.002,143.868,143.967,2846.0
2022-09-26 10:45:00,143.967,144.028,143.775,143.997,3381.0
2022-09-26 11:00:00,143.998,144.043,143.722,143.82,4293.0
2022-09-26 11:15:00,143.826,143.856,143.651,143.684,3852.0
2022-09-26 11:30:00,143.683,143.847,143.665,143.779,4199.0
2022-09-26 11:45:00,143.779,143.979,143.748,143.82,3205.0
2022-09-26 12:00:00,143.823,143.844,143.552,143.61,3868.0
2022-09-26 12:15:00,143.61,143.8,143.61,143.646,2785.0
2022-09-26 12:30:00,143.65,143.793,143.614,143.725,2744.0
2022-09-26 12:45:00,143.725,143.87,143.697,143.832,1956.0
2022-09-26 13:00:00,143.832,143.833,143.733,143.808,2498.0
2022-09-26 13:15:00,143.808,143.882,143.77,143.842,1667.0
2022-09-26 13:30:00,143.84,144.006,143.821,143.984,1846.0
2022-09-26 13:45:00,143.984,144.077,143.974,144.069,1596.0
2022-09-26 14:00:00,144.07,144.135,144.021,144.068,1769.0
2022-09-26 14:15:00,144.068,144.114,143.971,144.054,2275.0
2022-09-26 14:30:00,144.058,144.172,144.056,144.139,2230.0
2022-09-26 14:45:00,144.14,144.285,144.096,144.264,2388.0
2022-09-26 15:00:00,144.264,144.376,144.21,144.352,2098.0
2022-09-26 15:15:00,144.352,144.357,144.226,144.262,3329.0
2022-09-26 15:30:00,144.261,144.343,144.17,144.184,3478.0
2022-09-26 15:45:00,144.186,144.256,144.107,144.201,2753.0
2022-09-26 16:00:00,144.202,144.253,144.101,144.16,3324.0
2022-09-26 16:15:00,144.155,144.224,143.88,143.974,3218.0
2022-09-26 16:30:00,143.978,144.092,143.955,143.984,3776.0
2022-09-26 16:45:00,143.982,143.982,143.789,143.882,3710.0
2022-09-26 17:00:00,143.882,144.072,143.859,144.028,2514.0
2022-09-26 17:15:00,144.028,144.124,143.991,144.111,1863.0
2022-09-26 17:30:00,144.114,144.137,144.012,144.129,2225.0
2022-09-26 17:45:00,144.127,144.187,144.047,144.17,2453.0
2022-09-26 18:00:00,144.165,144.285,144.138,144.229,2885.0
2022-09-26 18:15:00,144.228,144.259,144.164,144.213,2483.0
2022-09-26 18:30:00,144.218,144.279,144.156,144.244,2343.0
2022-09-26 18:45:00,144.244,144.362,144.194,144.352,2396.0
2022-09-26 19:00:00,144.352,144.381,144.208,144.211,3009.0
2022-09-26 19:15:00,144.211,144.394,144.207,144.352,2869.0
2022-09-26 19:30:00,144.352,144.477,144.29,144.471,4062.0
2022-09-26 19:45:00,144.471,144.504,144.4,144.468,3513.0
2022-09-26 20:00:00,144.468,144.637,144.453,144.549,3028.0
2022-09-26 20:15:00,144.545,144.612,144.487,144.569,1879.0
2022-09-26 20:30:00,144.568,144.622,144.512,144.562,2073.0
2022-09-26 20:45:00,144.562,144.572,144.476,144.543,1563.0
2022-09-26 21:00:00,144.547,144.691,144.546,144.669,1974.0
2022-09-26 21:15:00,144.667,144.742,144.619,144.724,2072.0
2022-09-26 21:30:00,144.724,144.771,144.678,144.719,2513.0
2022-09-26 21:45:00,144.721,144.766,144.688,144.72,1607.0
2022-09-26 22:00:00,144.72,144.744,144.701,144.703,1545.0
2022-09-26 22:15:00,144.701,144.749,144.694,144.742,587.0
2022-09-26 22:30:00,144.743,144.789,144.685,144.69,852.0
2022-09-26 22:45:00,144.692,144.706,144.511,144.622,2081.0
2022-09-26 23:00:00,144.625,144.625,144.503,144.615,1375.0
2022-09-26 23:15:00,144.613,144.636,144.534,144.575,1281.0
2022-09-26 23:30:00,144.575,144.665,144.566,144.605,1640.0
2022-09-26 23:45:00,144.605,144.618,144.503,144.577,1682.0
2022-09-27 00:00:00,144.579,144.6,144.516,144.564,1250.0
2022-09-27 00:15:00,144.564,144.663,144.564,144.647,915.0
2022-09-27 00:30:00,144.648,144.702,144.636,144.682,836.0
2022-09-27 00:45:00,144.681,144.76,144.653,144.76,942.0
2022-09-27 01:00:00,144.703,144.703,144.533,144.659,214.0
2022-09-27 01:15:00,144.657,144.713,144.57,144.647,644.0
2022-09-27 01:30:00,144.647,144.709,144.647,144.664,274.0
2022-09-27 01:45:00,144.68,144.694,144.641,144.643,64.0
2022-09-27 02:00:00,144.643,144.7,144.595,144.599,517.0
2022-09-27 02:15:00,144.599,144.721,144.593,144.691,935.0
2022-09-27 02:30:00,144.69,144.697,144.608,144.629,532.0
2022-09-27 02:45:00,144.629,144.692,144.581,144.601,299.0
2022-09-27 03:00:00,144.601,144.635,144.553,144.621,353.0
2022-09-27 03:15:00,144.62,144.62,144.547,144.562,362.0
2022-09-27 03:30:00,144.562,144.592,144.489,144.58,433.0
2022-09-27 03:45:00,144.58,144.589,144.442,144.466,440.0
2022-09-27 04:00:00,144.469,144.49,144.264,144.324,1134.0
2022-09-27 04:15:00,144.323,144.422,144.279,144.36,1115.0
2022-09-27 04:30:00,144.36,144.423,144.35,144.39,831.0
2022-09-27 04:45:00,144.39,144.478,144.337,144.438,1355.0
2022-09-27 05:00:00,144.436,144.46,144.33,144.362,954.0
2022-09-27 05:15:00,144.36,144.486,144.359,144.432,1227.0
2022-09-27 05:30:00,144.432,144.501,144.408,144.449,1018.0
2022-09-27 05:45:00,144.448,144.607,144.44,144.559,946.0
2022-09-27 06:00:00,144.557,144.632,144.526,144.61,865.0
2022-09-27 06:15:00,144.61,144.627,144.551,144.557,678.0
2022-09-27 06:30:00,144.56,144.589,144.457,144.501,657.0
2022-09-27 06:45:00,144.501,144.515,144.456,144.491,587.0
2022-09-27 07:00:00,144.492,144.54,144.44,144.452,605.0
2022-09-27 07:15:00,144.45,144.48,144.398,144.406,503.0
2022-09-27 07:30:00,144.403,144.452,144.318,144.328,760.0
2022-09-27 07:45:00,144.329,144.422,144.329,144.409,656.0
2022-09-27 08:00:00,144.41,144.413,144.368,144.411,578.0
2022-09-27 08:15:00,144.411,144.487,144.382,144.472,618.0
2022-09-27 08:30:00,144.47,144.471,144.418,144.443,527.0
2022-09-27 08:45:00,144.443,144.546,144.417,144.527,520.0
2022-09-27 09:00:00,144.523,144.552,144.501,144.515,415.0
2022-09-27 09:15:00,144.515,144.543,144.483,144.487,473.0
2022-09-27 09:30:00,144.49,144.539,144.365,144.379,826.0
2022-09-27 09:45:00,144.378,144.434,144.366,144.392,1543.0
2022-09-27 10:00:00,144.393,144.459,144.32,144.447,3329.0
2022-09-27 10:15:00,144.447,144.458,144.205,144.311,3176.0
2022-09-27 10:30:00,144.31,144.356,144.211,144.233,2109.0
2022-09-27 10:45:00,144.233,144.343,144.214,144.325,2474.0
2022-09-27 11:00:00,144.325,144.342,144.221,144.242,3632.0
2022-09-27 11:15:00,144.24,144.298,144.057,144.144,4040.0
2022-09-27 11:30:00,144.145,144.321,144.1,144.315,3717.0
2022-09-27 11:45:00,144.311,144.376,144.259,144.271,3215.0
2022-09-27 12:00:00,144.272,144.371,144.254,144.261,2949.0
2022-09-27 12:15:00,144.261,144.328,144.232,144.243,2338.0
2022-09-27 12:30:00,144.243,144.338,144.222,144.296,2142.0
2022-09-27 12:45:00,144.299,144.4,144.256,144.385,2306.0
2022-09-27 13:00:00,144.387,144.423,144.338,144.417,2221.0
2022-09-27 13:15:00,144.417,144.465,144.385,144.446,1575.0
2022-09-27 13:30:00,144.446,144.504,144.417,144.436,1218.0
2022-09-27 13:45:00,144.436,144.455,144.385,144.445,949.0
2022-09-27 14:00:00,144.446,144.447,144.321,144.331,1790.0
2022-09-27 14:15:00,144.33,144.378,144.272,144.299,1370.0
2022-09-27 14:30:00,144.299,144.322,144.24,144.285,1393.0
2022-09-27 14:45:00,144.284,144.3,144.239,144.277,1807.0
2022-09-27 15:00:00,144.275,144.402,144.261,144.357,2244.0
2022-09-27 15:15:00,144.363,144.402,144.332,144.372,1234.0
2022-09-27 15:30:00,144.373,144.404,144.284,144.343,1326.0
2022-09-27 15:45:00,144.343,144.455,144.318,144.446,1620.0
2022-09-27 16:00:00,144.446,144.5,144.398,144.417,1894.0
2022-09-27 16:15:00,144.417,144.527,144.373,144.487,2518.0
2022-09-27 16:30:00,144.485,144.583,144.431,144.562,2661.0
2022-09-27 16:45:00,144.562,144.717,144.521,144.702,2635.0
2022-09-27 17:00:00,144.702,144.751,144.541,144.548,2674.0
2022-09-27 17:15:00,144.548,144.695,144.533,144.65,2446.0
2022-09-27 17:30:00,144.649,144.711,144.515,144.627,4344.0
2022-09-27 17:45:00,144.627,144.68,144.592,144.65,3075.0
2022-09-27 18:00:00,144.651,144.851,144.648,144.768,4254.0
2022-09-27 18:15:00,144.77,144.832,144.701,144.797,3319.0
2022-09-27 18:30:00,144.791,144.827,144.687,144.687,3304.0
2022-09-27 18:45:00,144.687,144.771,144.613,144.701,3042.0
2022-09-27 19:00:00,144.702,144.762,144.666,144.704,2555.0
2022-09-27 19:15:00,144.704,144.829,144.696,144.822,2596.0
2022-09-27 19:30:00,144.823,144.831,144.577,144.635,3276.0
2022-09-27 19:45:00,144.636,144.728,144.565,144.714,2278.0
2022-09-27 20:00:00,144.714,144.777,144.688,144.777,2126.0
2022-09-27 20:15:00,144.777,144.816,144.758,144.791,1774.0
2022-09-27 20:30:00,144.791,144.821,144.738,144.81,1652.0
2022-09-27 20:45:00,144.814,144.864,144.758,144.812,1982.0
2022-09-27 21:00:00,144.812,144.902,144.754,144.873,2031.0
2022-09-27 21:15:00,144.873,144.876,144.817,144.833,1165.0
2022-09-27 21:30:00,144.833,144.886,144.827,144.828,892.0
2022-09-27 21:45:00,144.828,144.904,144.802,144.878,865.0
2022-09-27 22:00:00,144.878,144.89,144.829,144.85,773.0
2022-09-27 22:15:00,144.85,144.891,144.831,144.855,549.0
2022-09-27 22:30:00,144.855,144.869,144.775,144.793,1291.0
2022-09-27 22:45:00,144.792,144.828,144.726,144.737,1237.0
2022-09-27 23:00:00,144.75,144.866,144.744,144.844,1650.0
2022-09-27 23:15:00,144.844,144.895,144.82,144.843,1032.0
2022-09-27 23:30:00,144.843,144.865,144.807,144.855,1238.0
2022-09-27 23:45:00,144.855,144.869,144.813,144.832,584.0
2022-09-28 00:00:00,144.833,144.854,144.798,144.826,350.0
2022-09-28 00:15:00,144.826,144.876,144.802,144.809,323.0
2022-09-28 00:30:00,144.809,144.827,144.797,144.809,402.0
2022-09-28 00:45:00,144.808,144.847,144.784,144.808,996.0
2022-09-28 01:00:00,144.771,144.798,144.743,144.798,37.0
2022-09-28 01:15:00,144.804,144.809,144.776,144.795,64.0
2022-09-28 01:30:00,144.795,144.801,144.789,144.796,85.0
2022-09-28 01:45:00,144.796,144.811,144.783,144.787,96.0
2022-09-28 02:00:00,144.787,144.788,144.743,144.744,535.0
2022-09-28 02:15:00,144.744,144.849,144.739,144.757,1157.0
2022-09-28 02:30:00,144.757,144.83,144.747,144.802,400.0
2022-09-28 02:45:00,144.802,144.802,144.781,144.781,60.0
2022-09-28 03:00:00,144.781,144.85,144.774,144.837,529.0
2022-09-28 03:15:00,144.837,144.87,144.8,144.835,606.0
2022-09-28 03:30:00,144.835,144.849,144.768,144.776,566.0
2022-09-28 03:45:00,144.776,144.781,144.681,144.706,882.0
2022-09-28 04:00:00,144.707,144.713,144.602,144.624,646.0
2022-09-28 04:15:00,144.624,144.71,144.619,144.68,690.0
2022-09-28 04:30:00,144.679,144.777,144.664,144.769,840.0
2022-09-28 04:45:00,144.769,144.801,144.689,144.735,1438.0
2022-09-28 05:00:00,144.735,144.735,144.643,144.696,1359.0
2022-09-28 05:15:00,144.696,144.797,144.696,144.79,1320.0
2022-09-28 05:30:00,144.79,144.812,144.569,144.569,1297.0
2022-09-28 05:45:00,144.564,144.703,144.386,144.7,1629.0
2022-09-28 06:00:00,144.7,144.803,144.675,144.784,1435.0
2022-09-28 06:15:00,144.784,144.847,144.758,144.789,1548.0
2022-09-28 06:30:00,144.789,144.805,144.679,144.688,1166.0
2022-09-28 06:45:00,144.689,144.696,144.613,144.626,1138.0
2022-09-28 07:00:00,144.626,144.68,144.584,144.65,1092.0
2022-09-28 07:15:00,144.65,144.666,144.612,144.649,866.0
2022-09-28 07:30:00,144.649,144.662,144.608,144.625,860.0
2022-09-28 07:45:00,144.622,144.707,144.593,144.701,930.0
2022-09-28 08:00:00,144.701,144.778,144.692,144.764,878.0
2022-09-28 08:15:00,144.764,144.771,144.696,144.741,635.0
2022-09-28 08:30:00,144.742,144.765,144.688,144.711,908.0
2022-09-28 08:45:00,144.711,144.739,144.648,144.67,925.0
2022-09-28 09:00:00,144.669,144.692,144.636,144.67,873.0
2022-09-28 09:15:00,144.67,144.69,144.629,144.664,490.0
2022-09-28 09:30:00,144.668,144.737,144.652,144.69,473.0
2022-09-28 09:45:00,144.691,144.735,144.614,144.618,1363.0
2022-09-28 10:00:00,144.622,144.72,144.578,144.698,2374.0
2022-09-28 10:15:00,144.699,144.75,144.636,144.703,1561.0
2022-09-28 10:30:00,144.702,144.762,144.666,144.739,1220.0
2022-09-28 10:45:00,144.74,144.823,144.689,144.799,2032.0
2022-09-28 11:00:00,144.804,144.804,144.706,144.732,2697.0
2022-09-28 11:15:00,144.733,144.745,144.613,144.617,2915.0
2022-09-28 11:30:00,144.618,144.65,144.522,144.541,2608.0
2022-09-28 11:45:00,144.541,144.585,144.495,144.566,2736.0
2022-09-28 12:00:00,144.566,144.673,144.544,144.646,1786.0
2022-09-28 12:15:00,144.645,144.707,144.596,144.683,1924.0
2022-09-28 12:30:00,144.683,144.733,144.65,144.704,1337.0
2022-09-28 12:45:00,144.706,144.754,144.682,144.709,1953.0
2022-09-28 13:00:00,144.709,144.781,144.697,144.774,1283.0
2022-09-28 13:15:00,144.774,144.799,144.733,144.741,1660.0
2022-09-28 13:30:00,144.741,144.762,144.669,144.7,2202.0
2022-09-28 13:45:00,144.7,144.775,144.672,144.763,1531.0
2022-09-28 14:00:00,144.763,144.807,144.498,144.622,4580.0
2022-09-28 14:15:00,144.622,144.684,144.48,144.633,4057.0
2022-09-28 14:30:00,144.627,144.679,144.53,144.543,3000.0
2022-09-28 14:45:00,144.543,144.677,144.543,144.671,2078.0
2022-09-28 15:00:00,144.671,144.745,144.66,144.741,2934.0
2022-09-28 15:15:00,144.74,144.781,144.647,144.769,2788.0
2022-09-28 15:30:00,144.768,144.823,144.715,144.75,1852.0
2022-09-28 15:45:00,144.75,144.798,144.689,144.748,1647.0
2022-09-28 16:00:00,144.749,144.757,144.643,144.687,2718.0
2022-09-28 16:15:00,144.687,144.709,144.578,144.605,4084.0
2022-09-28 16:30:00,144.608,144.628,144.499,144.593,3019.0
2022-09-28 16:45:00,144.593,144.697,144.569,144.595,2150.0
2022-09-28 17:00:00,144.595,144.661,144.525,144.59,2646.0
2022-09-28 17:15:00,144.588,144.613,144.366,144.376,3080.0
2022-09-28 17:30:00,144.374,144.501,144.243,144.253,3999.0
2022-09-28 17:45:00,144.251,144.521,144.24,144.483,3672.0
2022-09-28 18:00:00,144.483,144.595,144.442,144.495,3114.0
2022-09-28 18:15:00,144.495,144.537,144.325,144.339,2774.0
2022-09-28 18:30:00,144.338,144.485,144.286,144.424,3272.0
2022-09-28 18:45:00,144.429,144.6,144.36,144.586,4069.0
2022-09-28 19:00:00,144.586,144.621,144.471,144.483,3174.0
2022-09-28 19:15:00,144.48,144.482,144.368,144.429,2564.0
2022-09-28 19:30:00,144.433,144.489,144.377,144.379,2039.0
2022-09-28 19:45:00,144.379,144.396,144.15,144.158,2460.0
2022-09-28 20:00:00,144.158,144.195,144.035,144.063,2669.0
2022-09-28 20:15:00,144.063,144.319,144.063,144.304,1736.0
2022-09-28 20:30:00,144.304,144.351,144.244,144.298,1298.0
2022-09-28 20:45:00,144.298,144.335,144.189,144.219,1805.0
2022-09-28 21:00:00,144.219,144.244,144.072,144.095,2590.0
2022-09-28 21:15:00,144.095,144.114,143.903,144.048,2476.0
2022-09-28 21:30:00,144.048,144.059,143.974,144.018,935.0
2022-09-28 21:45:00,144.018,144.111,143.999,144.105,1004.0
2022-09-28 22:00:00,144.105,144.164,144.07,144.109,1009.0
2022-09-28 22:15:00,144.109,144.184,144.097,144.165,413.0
2022-09-28 22:30:00,144.166,144.17,144.057,144.092,1102.0
2022-09-28 22:45:00,144.092,144.098,143.939,143.958,1669.0
2022-09-28 23:00:00,143.958,144.061,143.939,144.059,1181.0
2022-09-28 23:15:00,144.06,144.152,144.042,144.147,1003.0
2022-09-28 23:30:00,144.142,144.159,144.109,144.146,570.0
2022-09-28 23:45:00,144.143,144.16,144.06,144.095,1347.0
2022-09-29 00:00:00,144.096,144.187,144.091,144.125,1019.0
2022-09-29 00:15:00,144.125,144.156,144.1,144.148,391.0
2022-09-29 00:30:00,144.148,144.15,144.099,144.11,817.0
2022-09-29 00:45:00,144.109,144.15,144.091,144.122,950.0
2022-09-29 01:00:00,144.027,144.085,144.015,144.06,77.0
2022-09-29 01:15:00,144.061,144.105,144.028,144.092,138.0
2022-09-29 01:30:00,144.092,144.115,144.053,144.097,305.0
2022-09-29 01:45:00,144.097,144.111,144.06,144.077,1210.0
2022-09-29 02:00:00,144.077,144.189,144.062,144.151,627.0
2022-09-29 02:15:00,144.155,144.183,144.101,144.149,1033.0
2022-09-29 02:30:00,144.149,144.228,144.135,144.205,609.0
2022-09-29 02:45:00,144.205,144.239,144.188,144.228,242.0
2022-09-29 03:00:00,144.228,144.312,144.216,144.31,326.0
2022-09-29 03:15:00,144.308,144.428,144.307,144.375,487.0
2022-09-29 03:30:00,144.377,144.457,144.367,144.452,367.0
2022-09-29 03:45:00,144.451,144.462,144.361,144.414,582.0
2022-09-29 04:00:00,144.408,144.433,144.317,144.43,1036.0
2022-09-29 04:15:00,144.428,144.454,144.353,144.368,855.0
2022-09-29 04:30:00,144.367,144.425,144.349,144.425,639.0
2022-09-29 04:45:00,144.425,144.453,144.238,144.266,967.0
2022-09-29 05:00:00,144.266,144.28,144.203,144.276,850.0
2022-09-29 05:15:00,144.271,144.355,144.25,144.269,959.0
2022-09-29 05:30:00,144.268,144.374,144.26,144.338,936.0
2022-09-29 05:45:00,144.337,144.338,144.227,144.25,725.0
2022-09-29 06:00:00,144.249,144.289,144.2,144.215,744.0
2022-09-29 06:15:00,144.215,144.294,144.206,144.275,604.0
2022-09-29 06:30:00,144.28,144.342,144.277,144.337,430.0
2022-09-29 06:45:00,144.332,144.361,144.301,144.327,519.0
2022-09-29 07:00:00,144.33,144.369,144.306,144.369,445.0
2022-09-29 07:15:00,144.368,144.411,144.335,144.4,439.0
